Name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,ID
"Hyundai Grand i10 Nios Sportz",2019,550000,4701,Petrol,"Trustmark Dealer",Manual,"First Owner","20.7 kmpl","1197 CC","81.86 bhp","113.75Nm@ 4000rpm",5,7448
"Hyundai i20 1.2 Asta",2019,721000,9400,Petrol,Dealer,Manual,"First Owner","18.6 kmpl","1197 CC","81.83 bhp","114.7Nm@ 4000rpm",5,7449
"Hyundai i20 Active S Petrol",2019,800000,5000,Petrol,Individual,Manual,"First Owner","17.19 kmpl","1197 CC","81.86 bhp","114.73Nm@ 4000rpm",5,7450
"Hyundai i20 Active S Petrol",2019,620000,13000,Petrol,Individual,Manual,"First Owner","17.19 kmpl","1197 CC","81.86 bhp","114.73Nm@ 4000rpm",5,7451
"Hyundai i20 Active SX Petrol",2019,650000,10000,Petrol,Individual,Manual,"First Owner","17.19 kmpl","1197 CC","81.86 bhp","114.73Nm@ 4000rpm",5,7452
"Hyundai i20 Active SX Petrol",2019,700000,20000,Petrol,Individual,Manual,"First Owner","17.19 kmpl","1197 CC","81.86 bhp","114.73Nm@ 4000rpm",5,7453
"Hyundai i20 Asta Option 1.2",2019,785000,9000,Petrol,Dealer,Manual,"First Owner","18.6 kmpl","1197 CC","81.83 bhp","114.7Nm@ 4000rpm",5,7454
"Hyundai Santro Era",2019,425000,15000,Petrol,Individual,Manual,"First Owner","20.3 kmpl","1086 CC","68 bhp","99Nm@ 4500rpm",5,7455
"Hyundai Santro Era",2019,399000,4000,Petrol,Individual,Manual,"First Owner","20.3 kmpl","1086 CC","68 bhp","99Nm@ 4500rpm",5,7456
"Hyundai Santro Era",2019,420000,20000,Petrol,Individual,Manual,"Second Owner","20.3 kmpl","1086 CC","68 bhp","99Nm@ 4500rpm",5,7457
"Hyundai Santro Era",2019,420000,30000,Petrol,Individual,Manual,"First Owner","20.3 kmpl","1086 CC","68 bhp","99Nm@ 4500rpm",5,7458
"Hyundai Santro Magna",2019,434999,19500,Petrol,Dealer,Manual,"First Owner","20.3 kmpl","1086 CC","68.07 bhp","99.07Nm@ 4500rpm",5,7459
"Hyundai Santro Magna",2019,434999,19500,Petrol,Dealer,Manual,"First Owner","20.3 kmpl","1086 CC","68.07 bhp","99.07Nm@ 4500rpm",5,7460
"Hyundai Santro Magna AMT BSIV",2019,499000,5000,Petrol,Individual,Automatic,"First Owner","20.3 kmpl","1086 CC","68 bhp","99Nm@ 4500rpm",5,7461
"Hyundai Santro Magna BSIV",2019,500000,5000,Petrol,Individual,Manual,"First Owner","20.3 kmpl","1086 CC","68 bhp","99Nm@ 4500rpm",5,7462
"Hyundai Santro Magna BSIV",2019,500000,5000,Petrol,Individual,Manual,"First Owner","20.3 kmpl","1086 CC","68 bhp","99Nm@ 4500rpm",5,7463
"Hyundai Santro Magna BSIV",2019,450000,10000,Petrol,Individual,Manual,"First Owner","20.3 kmpl","1086 CC","68 bhp","99Nm@ 4500rpm",5,7464
"Hyundai Santro Sportz AMT BSIV",2019,466000,25000,Petrol,Individual,Automatic,"Fourth & Above Owner","20.3 kmpl","1086 CC","68 bhp","99Nm@ 4500rpm",5,7465
"Hyundai Santro Sportz AMT BSIV",2019,521000,3010,Petrol,Individual,Automatic,"First Owner","20.3 kmpl","1086 CC","68 bhp","99Nm@ 4500rpm",5,7466
"Hyundai Santro Sportz AMT BSIV",2019,466000,25000,Petrol,Individual,Automatic,"Fourth & Above Owner","20.3 kmpl","1086 CC","68 bhp","99Nm@ 4500rpm",5,7467
"Hyundai Santro Sportz BSIV",2019,458000,30000,Petrol,Individual,Manual,"First Owner","20.3 kmpl","1086 CC","68 bhp","99Nm@ 4500rpm",5,7468
"Hyundai Santro Sportz BSIV",2019,509999,5000,Petrol,Individual,Manual,"First Owner","20.3 kmpl","1086 CC","68 bhp","99Nm@ 4500rpm",5,7469
"Hyundai Santro Sportz BSIV",2019,430000,18500,Petrol,Individual,Manual,"First Owner","20.3 kmpl","1086 CC","68 bhp","99Nm@ 4500rpm",5,7470
"Hyundai Venue SX Plus Dual Tone Turbo DCT",2019,1150000,2286,Petrol,"Trustmark Dealer",Automatic,"First Owner","18.15 kmpl","998 CC","118.35 bhp","171.6Nm@ 1500-4000rpm",5,7471
"Hyundai Venue SX Plus Turbo DCT BSIV",2019,1125000,3500,Petrol,Dealer,Automatic,"First Owner","18.15 kmpl","998 CC","118.35 bhp","171.6Nm@ 1500-4000rpm",5,7472
"Hyundai Venue SX Plus Turbo DCT BSIV",2019,1125000,3500,Petrol,Dealer,Automatic,"First Owner","18.15 kmpl","998 CC","118.35 bhp","171.6Nm@ 1500-4000rpm",5,7473
"Hyundai Verna CRDi 1.4 EX",2019,960000,20000,Diesel,Individual,Manual,"First Owner","24.0 kmpl","1396 CC","88.76 bhp","219.66NM@ 1500-2750rpm",5,7474
"Hyundai Verna CRDi 1.6 AT SX Option",2019,1200000,20000,Diesel,Individual,Automatic,"First Owner","22.0 kmpl","1582 CC","126.2 bhp","259.87nm@ 1500-3000rpm",5,7475
"Hyundai Verna CRDi 1.6 SX Option",2019,1200000,40000,Diesel,Individual,Manual,"First Owner","22.0 kmpl","1582 CC","126.2 bhp","259.87nm@ 1500-3000rpm",5,7476
"Hyundai Verna VTVT 1.6 AT SX Option",2019,1270000,20000,Petrol,Individual,Automatic,"First Owner","17.0 kmpl","1591 CC","121.3 bhp","151Nm@ 4850rpm",5,7477
"Hyundai Verna VTVT 1.6 SX",2019,990000,15000,Petrol,Individual,Manual,"First Owner","17.0 kmpl","1591 CC","121.3 bhp","151Nm@ 4850rpm",5,7478
"Hyundai Verna VTVT 1.6 SX Option",2019,1149000,5000,Petrol,Individual,Manual,"First Owner","17.0 kmpl","1591 CC","121.3 bhp","151Nm@ 4850rpm",5,7479
"Hyundai Verna VTVT 1.6 SX Option",2019,1149000,5000,Petrol,Individual,Manual,"First Owner","17.0 kmpl","1591 CC","121.3 bhp","151Nm@ 4850rpm",5,7480
"Hyundai Verna VTVT 1.6 SX Option",2019,1100000,10000,Petrol,Individual,Manual,"First Owner","17.0 kmpl","1591 CC","121.3 bhp","151Nm@ 4850rpm",5,7481
"Hyundai Xcent 1.2 CRDi S",2019,700000,3000,Diesel,Individual,Manual,"First Owner","25.4 kmpl","1186 CC","73.97 bhp","190.25nm@ 1750-2250rpm",5,7482
"Hyundai Xcent 1.2 VTVT E",2019,500000,60000,Petrol,Individual,Manual,"First Owner","20.14 kmpl","1197 CC","81.86 bhp","113.75nm@ 4000rpm",5,7483
"Hyundai Xcent 1.2 VTVT E",2019,525000,100000,Petrol,Individual,Manual,"First Owner","20.14 kmpl","1197 CC","81.86 bhp","113.75nm@ 4000rpm",5,7484
"Hyundai Xcent 1.2 VTVT S",2019,509999,40000,Petrol,Individual,Manual,"First Owner","20.14 kmpl","1197 CC","81.86 bhp","113.75nm@ 4000rpm",5,7485
"Hyundai Xcent 1.2 VTVT S",2019,590000,90000,Petrol,Individual,Manual,"First Owner","20.14 kmpl","1197 CC","81.86 bhp","113.75nm@ 4000rpm",5,7486
"Hyundai Xcent 1.2 VTVT S",2019,550000,3000,Petrol,Individual,Manual,"First Owner","20.14 kmpl","1197 CC","81.86 bhp","113.75nm@ 4000rpm",5,7487
"Hyundai Xcent 1.2 VTVT SX",2019,570000,15000,Petrol,Individual,Manual,"First Owner","20.14 kmpl","1197 CC","81.86 bhp","113.75nm@ 4000rpm",5,7488
"Isuzu D-Max V-Cross Z Prestige",2019,1900000,30000,Diesel,Individual,Automatic,"First Owner","12.4 kmpl","1999 CC","147.9 bhp","350nm@ 1800-2600rpm",5,7489
"Isuzu MUX 2WD",2019,2700000,10000,Diesel,Individual,Automatic,"First Owner","13.8 kmpl","2999 CC","174.57 bhp","380NM@ 1800-2800rpm",7,7490
"Isuzu MUX 2WD",2019,2700000,10000,Diesel,Individual,Automatic,"First Owner","13.8 kmpl","2999 CC","174.57 bhp","380NM@ 1800-2800rpm",7,7491
"Jeep Compass 1.4 Limited",2019,1450000,22000,Petrol,Dealer,Automatic,"First Owner","16.0 kmpl","1368 CC","160 bhp","250Nm@ 1750-2500rpm",5,7492
"Jeep Compass 1.4 Limited",2019,1450000,22000,Petrol,Dealer,Automatic,"First Owner","16.0 kmpl","1368 CC","160 bhp","250Nm@ 1750-2500rpm",5,7493
"Jeep Compass 1.4 Limited Plus BSIV",2019,2100000,5000,Petrol,Individual,Automatic,"First Owner","16.0 kmpl","1368 CC","160.77 bhp","250Nm@ 1750-2500rpm",5,7494
"Jeep Compass 1.4 Limited Plus BSIV",2019,2100000,5000,Petrol,Individual,Automatic,"First Owner","16.0 kmpl","1368 CC","160.77 bhp","250Nm@ 1750-2500rpm",5,7495
"Jeep Compass 1.4 Sport",2019,1520000,10000,Petrol,Individual,Manual,"First Owner","16.0 kmpl","1368 CC","160 bhp","250Nm@ 1750-2500rpm",5,7496
"Jeep Compass 2.0 Limited Plus 4X4",2019,2150000,25000,Diesel,Dealer,Manual,"First Owner","16.3 kmpl","1956 CC","170.63 bhp","350Nm@ 1750-2500rpm",5,7497
"Jeep Compass 2.0 Longitude Option BSIV",2019,1850000,14000,Diesel,Individual,Manual,"First Owner","17.1 kmpl","1956 CC","170 bhp","350Nm@ 1750-2500rpm",5,7498
"Kia Seltos HTE D",2019,643000,10000,Diesel,Individual,Manual,"First Owner","20.8 kmpl","1493 CC","113.4 bhp","250nm@ 1500-2750rpm",5,7499
"Kia Seltos HTX Plus AT D",2019,1575000,20000,Diesel,Individual,Automatic,"First Owner","17.8 kmpl","1493 CC","113.4 bhp","250nm@ 1500-2750rpm",5,7500
"Land Rover Discovery Sport TD4 SE",2019,4500000,21000,Diesel,Dealer,Automatic,"First Owner","12.83 kmpl","1999 CC","148.31 bhp","382nm@ 1750-2250rpm",7,7501
"Land Rover Discovery Sport TD4 SE",2019,4500000,21000,Diesel,Dealer,Automatic,"First Owner","12.83 kmpl","1999 CC","148.31 bhp","382nm@ 1750-2250rpm",7,7502
"Land Rover Discovery Sport TD4 SE",2019,4500000,21000,Diesel,Dealer,Automatic,"First Owner","12.83 kmpl","1999 CC","148.31 bhp","382nm@ 1750-2250rpm",7,7503
"Land Rover Discovery Sport TD4 SE",2019,4500000,21000,Diesel,Dealer,Automatic,"First Owner","12.83 kmpl","1999 CC","148.31 bhp","382nm@ 1750-2250rpm",7,7504
"Lexus ES 300h",2019,5150000,20000,Petrol,Dealer,Automatic,"First Owner","22.37 kmpl","2487 CC","214.56 bhp","202Nm@ 3600-5200rpm",5,7505
"Lexus ES 300h",2019,5150000,20000,Petrol,Dealer,Automatic,"First Owner","22.37 kmpl","2487 CC","214.56 bhp","202Nm@ 3600-5200rpm",5,7506
"Lexus ES 300h",2019,5150000,20000,Petrol,Dealer,Automatic,"First Owner","22.37 kmpl","2487 CC","214.56 bhp","202Nm@ 3600-5200rpm",5,7507
"Lexus ES 300h",2019,5150000,20000,Petrol,Dealer,Automatic,"First Owner","22.37 kmpl","2487 CC","214.56 bhp","202Nm@ 3600-5200rpm",5,7508
"Lexus ES 300h",2019,5150000,20000,Petrol,Dealer,Automatic,"First Owner","22.37 kmpl","2487 CC","214.56 bhp","202Nm@ 3600-5200rpm",5,7509
"Lexus ES 300h",2019,5150000,20000,Petrol,Dealer,Automatic,"First Owner","22.37 kmpl","2487 CC","214.56 bhp","202Nm@ 3600-5200rpm",5,7510
"Lexus ES 300h",2019,5150000,20000,Petrol,Dealer,Automatic,"First Owner","22.37 kmpl","2487 CC","214.56 bhp","202Nm@ 3600-5200rpm",5,7511
"Lexus ES 300h",2019,5150000,20000,Petrol,Dealer,Automatic,"First Owner","22.37 kmpl","2487 CC","214.56 bhp","202Nm@ 3600-5200rpm",5,7512
"Lexus ES 300h",2019,5150000,20000,Petrol,Dealer,Automatic,"First Owner","22.37 kmpl","2487 CC","214.56 bhp","202Nm@ 3600-5200rpm",5,7513
"Lexus ES 300h",2019,5150000,20000,Petrol,Dealer,Automatic,"First Owner","22.37 kmpl","2487 CC","214.56 bhp","202Nm@ 3600-5200rpm",5,7514
"Lexus ES 300h",2019,5150000,20000,Petrol,Dealer,Automatic,"First Owner","22.37 kmpl","2487 CC","214.56 bhp","202Nm@ 3600-5200rpm",5,7515
"Lexus ES 300h",2019,5150000,20000,Petrol,Dealer,Automatic,"First Owner","22.37 kmpl","2487 CC","214.56 bhp","202Nm@ 3600-5200rpm",5,7516
"Lexus ES 300h",2019,5150000,20000,Petrol,Dealer,Automatic,"First Owner","22.37 kmpl","2487 CC","214.56 bhp","202Nm@ 3600-5200rpm",5,7517
"Lexus ES 300h",2019,5150000,20000,Petrol,Dealer,Automatic,"First Owner","22.37 kmpl","2487 CC","214.56 bhp","202Nm@ 3600-5200rpm",5,7518
"Lexus ES 300h",2019,5150000,20000,Petrol,Dealer,Automatic,"First Owner","22.37 kmpl","2487 CC","214.56 bhp","202Nm@ 3600-5200rpm",5,7519
"Lexus ES 300h",2019,5150000,20000,Petrol,Dealer,Automatic,"First Owner","22.37 kmpl","2487 CC","214.56 bhp","202Nm@ 3600-5200rpm",5,7520
"Lexus ES 300h",2019,5150000,20000,Petrol,Dealer,Automatic,"First Owner","22.37 kmpl","2487 CC","214.56 bhp","202Nm@ 3600-5200rpm",5,7521
"Lexus ES 300h",2019,5150000,20000,Petrol,Dealer,Automatic,"First Owner","22.37 kmpl","2487 CC","214.56 bhp","202Nm@ 3600-5200rpm",5,7522
"Lexus ES 300h",2019,5150000,20000,Petrol,Dealer,Automatic,"First Owner","22.37 kmpl","2487 CC","214.56 bhp","202Nm@ 3600-5200rpm",5,7523
"Lexus ES 300h",2019,5150000,20000,Petrol,Dealer,Automatic,"First Owner","22.37 kmpl","2487 CC","214.56 bhp","202Nm@ 3600-5200rpm",5,7524
"Lexus ES 300h",2019,5150000,20000,Petrol,Dealer,Automatic,"First Owner","22.37 kmpl","2487 CC","214.56 bhp","202Nm@ 3600-5200rpm",5,7525
"Lexus ES 300h",2019,5150000,20000,Petrol,Dealer,Automatic,"First Owner","22.37 kmpl","2487 CC","214.56 bhp","202Nm@ 3600-5200rpm",5,7526
"Lexus ES 300h",2019,5150000,20000,Petrol,Dealer,Automatic,"First Owner","22.37 kmpl","2487 CC","214.56 bhp","202Nm@ 3600-5200rpm",5,7527
"Lexus ES 300h",2019,5150000,20000,Petrol,Dealer,Automatic,"First Owner","22.37 kmpl","2487 CC","214.56 bhp","202Nm@ 3600-5200rpm",5,7528
"Lexus ES 300h",2019,5150000,20000,Petrol,Dealer,Automatic,"First Owner","22.37 kmpl","2487 CC","214.56 bhp","202Nm@ 3600-5200rpm",5,7529
"Lexus ES 300h",2019,5150000,20000,Petrol,Dealer,Automatic,"First Owner","22.37 kmpl","2487 CC","214.56 bhp","202Nm@ 3600-5200rpm",5,7530
"Lexus ES 300h",2019,5150000,20000,Petrol,Dealer,Automatic,"First Owner","22.37 kmpl","2487 CC","214.56 bhp","202Nm@ 3600-5200rpm",5,7531
"Lexus ES 300h",2019,5150000,20000,Petrol,Dealer,Automatic,"First Owner","22.37 kmpl","2487 CC","214.56 bhp","202Nm@ 3600-5200rpm",5,7532
"Lexus ES 300h",2019,5150000,20000,Petrol,Dealer,Automatic,"First Owner","22.37 kmpl","2487 CC","214.56 bhp","202Nm@ 3600-5200rpm",5,7533
"Lexus ES 300h",2019,5150000,20000,Petrol,Dealer,Automatic,"First Owner","22.37 kmpl","2487 CC","214.56 bhp","202Nm@ 3600-5200rpm",5,7534
"Lexus ES 300h",2019,5150000,20000,Petrol,Dealer,Automatic,"First Owner","22.37 kmpl","2487 CC","214.56 bhp","202Nm@ 3600-5200rpm",5,7535
"Lexus ES 300h",2019,5150000,20000,Petrol,Dealer,Automatic,"First Owner","22.37 kmpl","2487 CC","214.56 bhp","202Nm@ 3600-5200rpm",5,7536
"Lexus ES 300h",2019,5150000,20000,Petrol,Dealer,Automatic,"First Owner","22.37 kmpl","2487 CC","214.56 bhp","202Nm@ 3600-5200rpm",5,7537
"Lexus ES 300h",2019,5150000,20000,Petrol,Dealer,Automatic,"First Owner","22.37 kmpl","2487 CC","214.56 bhp","202Nm@ 3600-5200rpm",5,7538
"Mahindra Bolero 2011-2019 SLE",2019,710000,30000,Diesel,Individual,Manual,"First Owner","15.96 kmpl","2523 CC","62.1 bhp","195Nm@ 1400-2200rpm",7,7539
"Mahindra Bolero 2011-2019 SLE",2019,710000,30000,Diesel,Individual,Manual,"First Owner","15.96 kmpl","2523 CC","62.1 bhp","195Nm@ 1400-2200rpm",7,7540
"Mahindra Bolero 2011-2019 SLE",2019,670000,53534,Diesel,Individual,Manual,"First Owner","15.96 kmpl","2523 CC","62.1 bhp","195Nm@ 1400-2200rpm",7,7541
"Mahindra Bolero 2011-2019 SLX",2019,750000,59872,Diesel,Individual,Manual,"First Owner","15.96 kmpl","2523 CC","62.1 bhp","195Nm@ 1400-2200rpm",7,7542
"Mahindra Bolero Pik-Up CBC 1.7T",2019,722000,80000,Diesel,Individual,Manual,"First Owner","0.0 kmpl","2523 CC","70 bhp","200Nm@ 1400-2200rpm",2,7543
"Mahindra Bolero Power Plus Plus AC BSIV PS",2019,800000,2000,Diesel,Individual,Manual,"First Owner","15.96 kmpl","2523 CC","63 bhp","180Nm@ 1440-1500rpm",9,7544
"Mahindra Bolero Power Plus SLE",2019,740000,35000,Diesel,Individual,Manual,"First Owner","16.5 kmpl","1493 CC","70 bhp","195Nm@ 1400-2200rpm",7,7545
"Mahindra Bolero Power Plus ZLX",2019,740000,14000,Diesel,Individual,Manual,"First Owner","16.5 kmpl","1493 CC","70 bhp","195Nm@ 1400-2200rpm",7,7546
"Mahindra KUV 100 G80 K2",2019,400000,25000,Petrol,Individual,Manual,"First Owner","18.15 kmpl","1198 CC","82 bhp","115Nm@ 3500-3600rpm",6,7547
"Mahindra Marazzo M2 8Str BSIV",2019,1000000,17000,Diesel,Dealer,Manual,"First Owner","17.3 kmpl","1497 CC","121 bhp","300Nm@ 1750-2500rpm",8,7548
"Mahindra Marazzo M2 8Str BSIV",2019,977000,30000,Diesel,Individual,Manual,"First Owner","17.3 kmpl","1497 CC","121 bhp","300Nm@ 1750-2500rpm",8,7549
"Mahindra Marazzo M2 BSIV",2019,1075000,23000,Diesel,Dealer,Manual,"First Owner","17.3 kmpl","1497 CC","121 bhp","300Nm@ 1750-2500rpm",7,7550
"Mahindra Marazzo M2 BSIV",2019,925000,40000,Diesel,Individual,Manual,"First Owner","17.3 kmpl","1497 CC","121 bhp","300Nm@ 1750-2500rpm",7,7551
"Mahindra Marazzo M2 BSIV",2019,1075000,8600,Diesel,Dealer,Manual,"First Owner","17.3 kmpl","1497 CC","121 bhp","300Nm@ 1750-2500rpm",7,7552
"Mahindra Marazzo M6 8Str",2019,1300000,40000,Diesel,Individual,Manual,"First Owner","17.3 kmpl","1497 CC","121 bhp","300Nm@ 1750-2500rpm",8,7553
"Mahindra Marazzo M8",2019,1460000,5000,Diesel,Individual,Manual,"First Owner","17.3 kmpl","1497 CC","121 bhp","300Nm@ 1750-2500rpm",7,7554
"Mahindra Marazzo M8",2019,1460000,5000,Diesel,Individual,Manual,"First Owner","17.3 kmpl","1497 CC","121 bhp","300Nm@ 1750-2500rpm",7,7555
"Mahindra Marazzo M8",2019,1450000,10000,Diesel,Individual,Manual,"First Owner","17.3 kmpl","1497 CC","121 bhp","300Nm@ 1750-2500rpm",7,7556
"Mahindra Marazzo M8",2019,1450000,10000,Diesel,Individual,Manual,"First Owner","17.3 kmpl","1497 CC","121 bhp","300Nm@ 1750-2500rpm",7,7557
"Mahindra Marazzo M8",2019,1460000,5000,Diesel,Individual,Manual,"First Owner","17.3 kmpl","1497 CC","121 bhp","300Nm@ 1750-2500rpm",7,7558
"Mahindra Scorpio S5 BSIV",2019,1000000,60000,Diesel,Individual,Manual,"First Owner","16.36 kmpl","2179 CC","120 bhp","280Nm@ 1800-2800rpm",7,7559
"Mahindra Scorpio S7 120",2019,1300000,20000,Diesel,Individual,Manual,"First Owner","16.36 kmpl","2179 CC","120 bhp","280Nm@ 1800-2800rpm",7,7560
"Mahindra Thar CRDe",2019,975000,12584,Diesel,Dealer,Manual,"First Owner","16.55 kmpl","2498 CC","105 bhp","247Nm@ 1800-2000rpm",6,7561
"Mahindra Thar CRDe",2019,950000,15000,Diesel,Individual,Manual,"First Owner","16.55 kmpl","2498 CC","105 bhp","247Nm@ 1800-2000rpm",6,7562
"Mahindra Thar CRDe ABS",2019,974000,15000,Diesel,Individual,Manual,"First Owner","16.55 kmpl","2498 CC","105 bhp","247Nm@ 1800-2000rpm",6,7563
"Mahindra Thar DI 4X4",2019,890000,13000,Diesel,Dealer,Manual,"First Owner","18.06 kmpl","2523 CC","63 bhp","182.5Nm@ 1500-1800rpm",7,7564
"Mahindra TUV 300 T6 Plus",2019,875000,25000,Diesel,Individual,Manual,"First Owner","18.49 kmpl","1493 CC","100 bhp","240Nm@ 1600-2800rpm",7,7565
"Mahindra XUV300 W6 Diesel BSIV",2019,950000,17000,Diesel,Individual,Manual,"First Owner","20.0 kmpl","1497 CC","115 bhp","300Nm@ 1500-2500rpm",5,7566
"Mahindra XUV300 W8",2019,960000,20000,Petrol,Individual,Manual,"First Owner","17.0 kmpl","1197 CC","108.6 bhp","200Nm@ 2000-3500rpm",5,7567
"Mahindra XUV300 W8 Option BSIV",2019,1132000,20000,Petrol,Individual,Manual,"First Owner","17.0 kmpl","1197 CC","110 bhp","200Nm@ 2000-3500rpm",5,7568
"Mahindra XUV300 W8 Option BSIV",2019,1090000,16500,Petrol,Dealer,Manual,"First Owner","17.0 kmpl","1197 CC","110 bhp","200Nm@ 2000-3500rpm",5,7569
"Mahindra XUV300 W8 Option BSIV",2019,1090000,16500,Petrol,Dealer,Manual,"First Owner","17.0 kmpl","1197 CC","110 bhp","200Nm@ 2000-3500rpm",5,7570
"Mahindra XUV300 W8 Option BSIV",2019,1000000,22000,Petrol,Individual,Manual,"First Owner","17.0 kmpl","1197 CC","110 bhp","200Nm@ 2000-3500rpm",5,7571
"Mahindra XUV300 W8 Option Diesel BSIV",2019,1200000,15000,Diesel,Individual,Manual,"First Owner","20.0 kmpl","1497 CC","115 bhp","300Nm@ 1500-2500rpm",5,7572
"Mahindra XUV300 W8 Option Diesel BSIV",2019,1200000,15000,Diesel,Individual,Manual,"First Owner","20.0 kmpl","1497 CC","115 bhp","300Nm@ 1500-2500rpm",5,7573
"Mahindra XUV300 W8 Option Diesel BSIV",2019,1200000,25000,Diesel,Individual,Manual,"First Owner","20.0 kmpl","1497 CC","115 bhp","300Nm@ 1500-2500rpm",5,7574
"Mahindra XUV300 W8 Option Dual Tone Diesel BSIV",2019,1225000,6544,Diesel,Individual,Manual,"First Owner","20.0 kmpl","1497 CC","115 bhp","300Nm@ 1500-2500rpm",5,7575
"Mahindra XUV500 W10 AWD",2019,1800000,10000,Diesel,Individual,Manual,"First Owner","16.0 kmpl","2179 CC","140 bhp","330Nm@ 1600-2800rpm",7,7576
"Mahindra XUV500 W11 AT BSIV",2019,1650000,25000,Diesel,Individual,Automatic,"Second Owner","15.1 kmpl","2179 CC","152.87 bhp","360Nm@ 1750-2800rpm",7,7577
"Mahindra XUV500 W11 BSIV",2019,1550000,28000,Diesel,Individual,Manual,"First Owner","15.1 kmpl","2179 CC","152.87 bhp","360Nm@ 1750-2800rpm",7,7578
"Mahindra XUV500 W11 Option AWD",2019,1700000,32000,Diesel,Individual,Manual,"First Owner","15.1 kmpl","2179 CC","155 bhp","360Nm@ 1750-2800rpm",7,7579
"Mahindra XUV500 W9 BSIV",2019,1575000,18000,Diesel,Individual,Manual,"First Owner","15.1 kmpl","2179 CC","152.87 bhp","360Nm@ 1750-2800rpm",7,7580
"Maruti Alto 800 CNG LXI Optional",2019,330000,10000,CNG,Individual,Manual,"Second Owner","33.44 km/kg","796 CC","40.3 bhp","60Nm@ 3500rpm",4,7581
"Maruti Alto 800 CNG LXI Optional",2019,330000,10000,CNG,Individual,Manual,"Second Owner","33.44 km/kg","796 CC","40.3 bhp","60Nm@ 3500rpm",4,7582
"Maruti Alto K10 LXI CNG",2019,430000,20000,CNG,Individual,Manual,"First Owner","32.26 km/kg","998 CC","58.3 bhp","78Nm@ 3500rpm",4,7583
"Maruti Alto K10 VXI",2019,350000,15000,Petrol,Individual,Manual,"First Owner","23.95 kmpl","998 CC","67.05 bhp","90Nm@ 3500rpm",5,7584
"Maruti Alto K10 VXI",2019,360000,25000,Petrol,Individual,Manual,"First Owner","23.95 kmpl","998 CC","67.05 bhp","90Nm@ 3500rpm",5,7585
"Maruti Alto K10 VXI",2019,360000,27000,Petrol,Individual,Manual,"First Owner","23.95 kmpl","998 CC","67.05 bhp","90Nm@ 3500rpm",5,7586
"Maruti Alto K10 VXI AGS",2019,380000,14000,Petrol,Individual,Automatic,"First Owner","23.95 kmpl","998 CC","67.05 bhp","90Nm@ 3500rpm",5,7587
"Maruti Alto K10 VXI Airbag",2019,366000,15000,Petrol,Individual,Manual,"First Owner","23.95 kmpl","998 CC","67.1 bhp","90Nm@ 3500rpm",5,7588
"Maruti Alto K10 VXI Airbag",2019,366000,15000,Petrol,Individual,Manual,"First Owner","23.95 kmpl","998 CC","67.1 bhp","90Nm@ 3500rpm",5,7589
"Maruti Alto K10 VXI Optional",2019,399000,10000,Petrol,Individual,Manual,"First Owner","23.95 kmpl","998 CC","67.05 bhp","90Nm@ 3500rpm",5,7590
"Maruti Baleno Alpha",2019,760000,3000,Petrol,Individual,Manual,"First Owner","21.01 kmpl","1197 CC","81.80 bhp","113Nm@ 4200rpm",5,7591
"Maruti Baleno Alpha 1.2",2019,711000,5000,Petrol,Individual,Manual,"First Owner","21.4 kmpl","1197 CC","83.1 bhp","115Nm@ 4000rpm",5,7592
"Maruti Baleno Delta 1.2",2019,650000,30000,Petrol,Individual,Manual,"First Owner","21.4 kmpl","1197 CC","83.1 bhp","115Nm@ 4000rpm",5,7593
"Maruti Baleno Delta 1.2",2019,579000,10000,Petrol,Individual,Manual,"First Owner","21.4 kmpl","1197 CC","83.1 bhp","115Nm@ 4000rpm",5,7594
"Maruti Baleno Delta Automatic",2019,685000,19000,Petrol,Individual,Automatic,"First Owner","21.4 kmpl","1197 CC","83.1 bhp","115Nm@ 4000rpm",5,7595
"Maruti Baleno Delta Automatic",2019,600000,20000,Petrol,Individual,Automatic,"First Owner","21.4 kmpl","1197 CC","83.1 bhp","115Nm@ 4000rpm",5,7596
"Maruti Baleno RS 1.0 Petrol",2019,780000,7200,Petrol,Individual,Manual,"First Owner","21.1 kmpl","998 CC","100.5 bhp","150Nm@ 1700-4500rpm",5,7597
"Maruti Baleno Sigma",2019,556000,10000,Petrol,Individual,Manual,"First Owner","21.01 kmpl","1197 CC","81.80 bhp","113Nm@ 4200rpm",5,7598
"Maruti Baleno Sigma 1.2",2019,500000,10000,Petrol,Individual,Manual,"First Owner","21.4 kmpl","1197 CC","83.1 bhp","115Nm@ 4000rpm",5,7599
"Maruti Baleno Zeta",2019,675000,16500,Petrol,Individual,Manual,"First Owner","21.01 kmpl","1197 CC","81.80 bhp","113Nm@ 4200rpm",5,7600
"Maruti Baleno Zeta Automatic",2019,675000,5000,Petrol,Individual,Automatic,"First Owner","21.4 kmpl","1197 CC","83.1 bhp","115Nm@ 4000rpm",5,7601
"Maruti Baleno Zeta Automatic",2019,660000,10000,Petrol,Individual,Automatic,"First Owner","21.4 kmpl","1197 CC","83.1 bhp","115Nm@ 4000rpm",5,7602
